STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE2,SOURCE3,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72505394728,2019-06-20T16:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52,72,74,0.05,BR:1 ||,,,94,29.49,OVC:08 8,29.35,1.5,73,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11306/20/19 16:51:02 METAR KNYC 202151Z VRB03KT 1 1/2SM BR OVC008 23/22 A2952 RMK AO2 RAE14 SLP986 P0002 T02330222 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T16:59:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.51,72,73,0.04,RA:02 FG:2 |FG RA |RA,,,96,,BKN:07 8 BKN:07 30 OVC:08 39,29.34,0.5,72,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12506/20/19 16:59:02 SPECI KNYC 202159Z VRB05KT 1/2SM RA FG BKN008 BKN030 OVC039 23/22 A2951 RMK AO2 RAB53 P0004 T02280222 $ RTX,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T17:08:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.51,71,73,0.05,-RA:02 BR:1 |RA |RA,,,94,,SCT:04 8 BKN:07 32 OVC:08 55,29.34,1,72,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12206/20/19 17:08:02 SPECI KNYC 202208Z 00000KT 1SM -RA BR SCT008 BKN032 OVC055 23/22 A2951 RMK AO2 RAB2153 P0005 T02280217 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T17:18:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.51,72,74,0.05,BR:1 ||,,,94,,FEW:02 8 BKN:07 37 OVC:08 70,29.34,3,73,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12106/20/19 17:18:02 SPECI KNYC 202218Z 00000KT 3SM BR FEW008 BKN037 OVC070 23/22 A2951 RMK AO2 RAB2153E14 P0005 T02330222 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T17:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,71,73,0.01,,,,94,29.47,CLR:00,29.33,9,72,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10806/20/19 17:51:02 METAR KNYC 202251Z 00000KT 9SM CLR 23/22 A2950 RMK AO2 RAB2153E14 SLP979 P0005 T02280217 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T18:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,70,72,0,,0.02,8,94,29.46,CLR:00,29.32,10,71,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11606/20/19 18:51:02 METAR KNYC 202351Z VRB03KT 10SM CLR 22/21 A2949 RMK AO2 SLP976 60028 T02220211 10256 20222 58008 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T19:47:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,70,72,0.04,+RA:02 BR:1 |RA |RA,,,94,,FEW:02 14 BKN:07 34 OVC:08 50,29.32,1.75,71,230,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11406/20/19 19:47:01 SPECI KNYC 210047Z 23005KT 1 3/4SM +RA BR FEW014 BKN034 OVC050 22/21 A2949 RMK AO2 RAB36 P0004 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T19:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.48,70,72,0.08,RA:02 BR:1 |RA |RA,,,94,29.45,FEW:02 14 BKN:07 34 OVC:08 65,29.31,1,71,210,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12606/20/19 19:51:01 METAR KNYC 210051Z 21004KT 1SM RA BR FEW014 BKN034 OVC065 22/21 A2948 RMK AO2 RAB36 SLP974 P0008 T02220211 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T20:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.48,70,72,T,BR:1 ||,,,94,,FEW:02 34 SCT:04 50 OVC:08 75,29.31,2.5,71,250,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12006/20/19 20:05:01 SPECI KNYC 210105Z 25004KT 2 1/2SM BR FEW034 SCT050 OVC075 22/21 A2948 RMK AO2 RAE03 P0000 T02220211 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T20:35:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,71,72,0.01,-RA:02 BR:1 |RA |RA,,,97,,BKN:07 80 BKN:07 95 OVC:08 110,29.32,1.75,71,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12706/20/19 20:35:01 SPECI KNYC 210135Z VRB03KT 1 3/4SM -RA BR BKN080 BKN095 OVC110 22/22 A2949 RMK AO2 RAE03B11 P0001 T02220217 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T20:43:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,71,72,0.01,BR:1 ||,,,97,,SCT:04 85 BKN:07 110,29.32,2.5,71,240,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11906/20/19 20:43:01 SPECI KNYC 210143Z 24004KT 2 1/2SM BR SCT085 BKN110 22/22 A2949 RMK AO2 RAE03B11E42 P0001 T02220217 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T20:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,71,72,0.01,-RA:02 BR:1 |RA |RA,,,97,29.46,FEW:02 85 BKN:07 110,29.32,2.5,71,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12706/20/19 20:51:01 METAR KNYC 210151Z VRB05KT 2 1/2SM -RA BR FEW085 BKN110 22/22 A2949 RMK AO2 RAE03B11 SLP975 P0001 T02220217 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T21:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,72,73,T,-RA:02 BR:1 |RA |RA,,,96,,FEW:02 110,29.32,5,72,240,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10006/20/19 21:00:01 SPECI KNYC 210200Z 24005KT 5SM -RA BR FEW110 23/22 A2949 RMK AO2 P0000 T02280222 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T21:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,72,73,T,BR:1 ||,0,3,96,29.46,FEW:02 70,29.32,4,72,250,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12706/20/19 21:51:01 METAR KNYC 210251Z 25004KT 4SM BR FEW070 23/22 A2949 RMK AO2 RAE01B24E37 SLP977 P0000 60009 T02280222 53001 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T22:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,70,72,0,,,,94,29.47,CLR:00,29.32,10,71,270,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09206/20/19 22:51:02 METAR KNYC 210351Z 27003KT 10SM CLR 22/21 A2949 RMK AO2 SLP978 T02220211 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-20T23:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,69,71,0,,,,94,29.46,FEW:02 110,29.32,10,70,280,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10506/20/19 23:51:02 METAR KNYC 210451Z 28003KT 10SM FEW110 22/21 A2949 RMK AO2 SLP976 T02170206 402560183 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T00:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,68,71,0,,0,8,90,29.46,SCT:04 90,29.32,10,69,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11906/21/19 00:51:02 METAR KNYC 210551Z 00000KT 10SM SCT090 22/20 A2949 RMK AO2 SLP976 60009 T02170200 10228 20217 58000 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T01:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.48,68,71,0,,,,90,29.45,SCT:04 55 BKN:07 85,29.31,10,69,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10206/21/19 01:51:02 METAR KNYC 210651Z VRB03KT 10SM SCT055 BKN085 22/20 A2948 RMK AO2 SLP973 T02170200 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T02:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.46,68,71,T,-RA:02 |RA |RA,,,90,29.43,FEW:02 95 SCT:04 110,29.29,9,69,290,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11706/21/19 02:51:02 METAR KNYC 210751Z 29003KT 9SM -RA FEW095 SCT110 22/20 A2946 RMK AO2 RAB43 SLP965 P0000 T02170200 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T03:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.47,68,70,T,,0.02,5,93,29.44,OVC:08 42,29.3,9,69,290,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11806/21/19 03:51:02 METAR KNYC 210851Z 29003KT 9SM OVC042 21/20 A2947 RMK AO2 RAE11 SLP969 P0000 60000 T02110200 55008 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T04:29:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,68,70,0.02,+RA:02 BR:1 |RA |RA,,,93,,SCT:04 12 BKN:07 23 OVC:08 43,29.32,1.5,69,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12406/21/19 04:29:02 SPECI KNYC 210929Z VRB03KT 1 1/2SM +RA BR SCT012 BKN023 OVC043 21/20 A2949 RMK AO2 RAB12 P0002 T02110200 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T04:33:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,68,70,0.05,+RA:02 BR:1 |RA |RA,,,93,,BKN:07 12 BKN:07 23 OVC:08 43,29.32,0.75,69,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12206/21/19 04:33:02 SPECI KNYC 210933Z VRB04KT 3/4SM +RA BR BKN012 BKN023 OVC043 21/20 A2949 RMK AO2 RAB12 P0005 T02110200 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T04:42:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.48,68,70,0.2,+RA:02 BR:1 |RA |RA,,,93,,FEW:02 7 BKN:07 21 OVC:08 44,29.31,0.75,69,270,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12206/21/19 04:42:02 SPECI KNYC 210942Z 27003KT 3/4SM +RA BR FEW007 BKN021 OVC044 21/20 A2948 RMK AO2 RAB12 P0020 T02110200 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T04:48:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,68,70,,RA:02 BR:1 |RA |RA,,,94,,FEW:02 7 BKN:07 17 OVC:08 23,29.32,2,69,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11406/21/19 04:48:02 SPECI KNYC 210948Z 00000KT 2SM RA BR FEW007 BKN017 OVC023 21/20 A2949 RMK AO2 RAB12 P0021 $ FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T04:49:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,68,70,0.23,RA:02 BR:1 |RA |RA,,,93,29.46,FEW:02 7 BKN:07 17 OVC:08 23,29.32,2.5,69,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13006/21/19 04:49:02 METAR KNYC 210949Z 00000KT 2 1/2SM RA BR FEW007 BKN017 OVC023 21/20 A2949 RMK AO2 RAB12 SLP976 P0022 T02110200 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T04:57:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,68,69,0.01,RA:02 BR:1 |RA |RA,,,96,,SCT:04 7 BKN:07 14 OVC:08 22,29.32,3,68,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11706/21/19 04:57:02 SPECI KNYC 210957Z 00000KT 3SM RA BR SCT007 BKN014 OVC022 21/20 A2949 RMK AO2 P0001 T02060200 $ RTX,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T05:08:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,68,69,0.02,RA:02 BR:1 |RA |RA,,,96,,FEW:02 7 BKN:07 17 OVC:08 70,29.32,3,68,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11306/21/19 05:08:02 SPECI KNYC 211008Z 00000KT 3SM RA BR FEW007 BKN017 OVC070 21/20 A2949 RMK AO2 P0002 T02060200 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T05:21:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.48,68,69,0.04,-RA:02 BR:1 |RA |RA,,,96,,FEW:02 7 SCT:04 21 BKN:07 35,29.31,3,68,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11406/21/19 05:21:02 SPECI KNYC 211021Z 01003KT 3SM -RA BR FEW007 SCT021 BKN035 21/20 A2948 RMK AO2 P0004 T02060200 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T05:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,68,69,0.03,,,,96,29.47,FEW:02 11 BKN:07 85 OVC:08 120,29.33,10,68,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12106/21/19 05:51:02 METAR KNYC 211051Z 00000KT 10SM FEW011 BKN085 OVC120 21/20 A2950 RMK AO2 RAE28 SLP979 P0004 T02060200 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T06:06:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,68,69,,,,,96,,BKN:07 11 BKN:07 55 OVC:08 85,29.33,8,68,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11306/21/19 06:06:02 SPECI KNYC 211106Z 00000KT 8SM BKN011 BKN055 OVC085 21/20 A2950 RMK AO2 CIG 007V015 T02060200 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T06:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,68,69,,,,,96,,BKN:07 8 BKN:07 11 OVC:08 55,29.33,9,68,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10106/21/19 06:11:02 SPECI KNYC 211111Z 00000KT 9SM BKN008 BKN011 OVC055 21/20 A2950 RMK AO2 T02060200 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T06:26:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,67,69,T,-RA:02 |RA |RA,,,93,,SCT:04 8 OVC:08 13,29.33,9,68,10,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11006/21/19 06:26:02 SPECI KNYC 211126Z 01004KT 9SM -RA SCT008 OVC013 21/19 A2950 RMK AO2 RAB16 P0000 T02060194 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T06:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,66,68,T,-RA:02 |RA |RA,-0.03,1,93,29.47,BKN:07 11 OVC:08 20,29.33,10,67,VRB,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET14806/21/19 06:51:02 METAR KNYC 211151Z 04008KT 10SM -RA BKN011 OVC020 20/19 A2950 RMK AO2 RAB16 SLP980 P0000 60026 70063 T02000189 10217 20200 51011 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T07:03:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,65,67,T,RA:02 BR:1 |RA |RA,,,93,,SCT:04 11 BKN:07 26 OVC:08 36,29.33,2.5,66,VRB,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12006/21/19 07:03:02 SPECI KNYC 211203Z VRB06G14KT 2 1/2SM RA BR SCT011 BKN026 OVC036 19/18 A2950 RMK AO2 P0000 T01940183 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T07:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.51,65,67,0.04,RA:02 BR:1 |RA |RA,,,93,,SCT:04 11 BKN:07 20 OVC:08 25,29.34,1.5,66,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11706/21/19 07:11:02 SPECI KNYC 211211Z VRB04KT 1 1/2SM RA BR SCT011 BKN020 OVC025 19/18 A2951 RMK AO2 P0004 T01940183 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T07:26:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52,65,67,0.11,+RA:02 BR:1 |RA |RA,,,93,,FEW:02 5 BKN:07 15 OVC:08 25,29.35,0.75,66,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11606/21/19 07:26:02 SPECI KNYC 211226Z VRB03KT 3/4SM +RA BR FEW005 BKN015 OVC025 19/18 A2952 RMK AO2 P0011 T01940183 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T07:34:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52,65,66,0.15,+RA:02 BR:1 |RA |RA,,,96,,FEW:02 7 BKN:07 14 OVC:08 32,29.35,1,65,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11406/21/19 07:34:02 SPECI KNYC 211234Z VRB06KT 1SM +RA BR FEW007 BKN014 OVC032 19/18 A2952 RMK AO2 P0015 T01890183 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T07:41:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52,65,66,0.2,+RA:02 BR:1 |RA |RA,,,96,,FEW:02 9 BKN:07 25 OVC:08 33,29.35,1,65,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11406/21/19 07:41:02 SPECI KNYC 211241Z VRB03KT 1SM +RA BR FEW009 BKN025 OVC033 19/18 A2952 RMK AO2 P0020 T01890183 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T07:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52,64,66,0.24,+RA:02 BR:1 |RA |RA,,,93,29.49,FEW:02 7 BKN:07 28 OVC:08 49,29.35,1.5,65,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12506/21/19 07:51:02 METAR KNYC 211251Z VRB05KT 1 1/2SM +RA BR FEW007 BKN028 OVC049 19/18 A2952 RMK AO2 SLP988 P0023 T01890178 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T07:57:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52,64,66,0.01,-RA:02 BR:1 |RA |RA,,,93,,FEW:02 9 BKN:07 28 OVC:08 49,29.35,3,65,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11806/21/19 07:57:02 SPECI KNYC 211257Z VRB04KT 3SM -RA BR FEW009 BKN028 OVC049 19/18 A2952 RMK AO2 P0001 T01890178 $ RTX,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T08:09:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.53,64,66,0.01,-RA:02 |RA |RA,,,93,,BKN:07 9 BKN:07 30 OVC:08 48,29.36,10,65,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11206/21/19 08:09:02 SPECI KNYC 211309Z VRB04KT 10SM -RA BKN009 BKN030 OVC048 19/18 A2953 RMK AO2 P0001 T01890178 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T08:24:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.54,64,66,0.01,-RA:02 |RA |RA,,,93,,BKN:07 10 OVC:08 25,29.37,9,65,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10406/21/19 08:24:02 SPECI KNYC 211324Z VRB05KT 9SM -RA BKN010 OVC025 19/18 A2954 RMK AO2 P0001 T01890178 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T08:49:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.56,63,66,,,,,88,,SCT:04 11 OVC:08 37,29.39,10,64,VRB,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10506/21/19 08:49:02 SPECI KNYC 211349Z VRB06G18KT 10SM SCT011 OVC037 19/17 A2956 RMK AO2 RAE38 P0002 $ FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-06-21T08:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.56,64,66,0.01,,,,93,29.53,SCT:04 11 OVC:08 37,29.39,10,65,VRB,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11706/21/19 08:51:02 METAR KNYC 211351Z 33009G17KT 10SM SCT011 OVC037 19/18 A2956 RMK AO2 RAE38 SLP000 P0002 T01890178 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
